,0,1,2,Label
11262,0,0,0,0
15875,1,1,1,1
32595,1,1,1,1
7078,0,0,0,0
9596,1,0,1,1
24051,0,0,0,0
14995,1,1,1,1
27014,1,1,1,1
10417,0,0,0,0
851,0,0,0,0
23656,1,1,1,1
5667,0,0,0,0
1028,0,0,0,0
20950,1,1,1,1
3355,1,1,1,1
26285,1,1,1,1
6925,1,1,1,1
13827,0,0,0,0
26583,1,1,1,1
23893,0,0,0,0
31429,1,1,1,1
16476,1,1,0,1
16127,1,1,1,1
4176,1,1,1,1
18941,0,0,0,0
6176,0,0,0,0
30209,1,1,1,1
26072,0,0,0,0
23399,1,1,1,1
24411,1,1,0,1
13219,0,0,1,0
27464,0,0,0,0
25013,1,1,1,1
26933,1,1,1,1
30718,0,0,0,0
22084,1,1,1,1
7186,0,1,1,0
17036,1,1,1,1
25905,1,1,1,1
11925,1,1,1,1
32879,1,1,1,1
9217,0,0,0,0
15718,1,1,1,1
8289,1,0,1,1
14537,0,1,1,0
3804,1,1,1,1
17318,1,1,1,1
24414,0,0,0,0
21121,0,0,0,0
10826,0,1,0,1
22426,0,1,1,0
16939,1,1,1,1
16274,0,0,0,0
26987,0,0,0,1
23853,0,0,0,0
22934,1,1,1,1
29559,0,0,0,0
9248,1,1,1,1
6515,1,1,1,1
138,0,0,1,0
29036,0,1,0,0
7393,0,0,1,0
18665,0,1,0,1
7574,1,1,1,1
19193,0,0,0,0
15336,0,0,0,0
22415,0,0,0,0
9037,0,0,0,0
2410,0,0,0,0
12794,1,1,1,1
17647,0,0,0,0
13651,1,0,1,1
7832,1,0,1,1
19930,1,1,1,1
23254,1,1,1,1
9539,1,1,1,1
22010,0,0,1,0
11104,0,1,1,0
26384,1,1,1,1
14128,1,1,1,1
31627,1,1,1,1
15265,0,0,0,0
11120,1,1,1,1
3464,0,0,0,0
7424,1,1,1,1
24089,1,1,1,1
529,0,0,0,0
7360,0,1,0,0
30658,0,1,1,0
13460,0,0,0,0
10259,1,1,1,1
1257,0,0,0,0
26201,0,0,0,0
9560,0,0,1,0
7939,0,0,0,0
2228,0,0,0,0
21521,0,0,0,0
16578,0,0,0,0
33160,0,0,0,0
16462,0,1,0,0
18202,0,1,0,0
29989,0,1,0,0
7730,1,1,1,1
1383,1,1,1,1
21855,0,0,0,0
17122,0,0,0,0
32157,0,0,0,0
30403,1,1,0,0
9540,0,0,0,0
9753,0,1,1,1
22629,1,1,1,1
33514,1,1,1,1
27167,0,0,0,0
8924,1,1,1,1
4081,1,1,1,0
30544,0,0,0,0
11705,1,1,1,1
31439,1,1,1,1
13161,1,1,0,1
4661,1,1,1,1
16056,0,0,0,0
19396,1,1,1,1
13404,0,0,0,0
23393,1,1,1,1
21167,1,1,1,1
12206,1,1,1,1
3346,1,1,1,1
7111,1,1,1,1
22514,1,1,1,1
1455,1,1,1,1
10607,1,1,1,1
20822,1,1,1,1
1097,1,1,1,1
10268,1,0,0,1
5890,0,0,0,0
26604,0,0,0,0
7611,1,1,1,1
2555,0,0,0,0
31209,0,0,1,0
31409,1,0,1,1
14763,0,0,0,0
21601,1,1,1,0
12015,0,0,0,0
15016,1,1,1,1
32819,1,1,1,1
163,1,1,1,1
21133,0,0,0,0
11791,1,1,1,1
1656,1,1,1,1
2826,1,1,1,1
12198,0,0,0,0
3715,0,0,1,1
8926,0,0,0,0
9913,1,1,1,1
25858,1,1,1,1
19888,1,1,1,1
27892,1,1,1,1
1114,1,1,1,1
17235,0,0,0,0
22714,0,0,0,0
27577,1,1,1,1
11233,1,1,1,1
10498,0,0,0,0
8414,1,1,1,1
8898,0,0,1,0
21844,1,1,1,1
28332,1,1,1,1
14635,1,1,1,1
11459,0,1,0,0
14614,0,1,0,0
1602,1,1,1,0
23774,1,0,1,1
9751,1,1,1,1
21637,1,1,1,1
11126,0,0,0,0
29728,1,1,1,1
23504,1,1,1,1
21439,1,1,1,1
17612,1,1,1,1
21587,0,0,0,0
5044,0,0,0,0
15217,1,1,1,1
20362,0,0,0,0
22428,0,0,0,0
19243,0,0,0,0
11641,1,1,1,1
8578,1,1,1,1
22584,0,0,0,0
2274,1,1,1,1
27177,1,1,1,0
28451,0,0,0,0
16376,1,1,1,1
29103,0,0,0,0
8195,0,0,0,0
8310,0,0,0,0
15389,0,0,1,1
1923,1,0,1,1
27567,1,1,1,1
19736,0,0,0,0
33261,0,0,0,0
25489,0,0,0,0
3415,1,1,1,1
28896,0,0,0,0
17424,0,1,1,0
3617,1,1,1,0
14256,0,0,0,0
1358,1,1,1,1
5187,0,0,0,0
10577,0,0,0,0
18797,1,1,1,1
21141,1,1,1,1
5178,0,0,0,0
24359,0,1,0,0
24466,0,0,0,0
19179,1,1,1,1
19530,1,1,1,1
2483,1,1,1,1
10750,1,1,1,1
20296,1,1,1,1
31216,1,1,1,1
4866,1,1,1,1
4040,0,0,0,0
4534,0,0,0,0
13380,0,0,1,0
30844,1,0,1,1
16229,0,0,0,0
8798,0,0,0,0
5971,1,1,1,1
24903,1,1,0,1
21026,1,1,1,1
28609,0,0,0,0
3912,1,1,1,1
21029,0,0,0,0
1515,0,0,0,0
17515,1,1,1,1
21889,1,1,1,1
4281,0,0,0,0
33103,0,0,0,0
12178,0,0,0,0
8323,1,1,1,1
5203,1,1,1,1
4775,1,1,1,1
10180,0,0,0,0
30831,0,0,0,0
9592,0,0,0,0
27910,0,0,1,1
7927,1,1,1,1
22340,1,1,1,1
20254,1,1,1,1
2679,1,1,1,1
6484,1,1,1,1
1163,0,0,0,0
25050,0,0,0,0
24179,0,0,0,0
32740,1,1,1,1
17883,1,1,1,1
32149,0,0,0,0
15090,1,0,0,1
26951,0,0,0,0
25741,1,1,1,1
4703,1,1,1,1
4851,1,1,1,1
4542,0,0,1,0
10528,0,0,0,0
21122,0,0,0,0
20236,0,0,0,0
5768,1,0,0,1
31299,1,1,1,1
23536,0,0,0,0
27205,1,1,1,1
3480,1,1,1,1
10334,1,1,1,1
22740,1,1,1,1
14064,1,1,1,1
19900,1,1,1,1
26554,1,1,1,1
31137,0,0,0,0
29180,1,1,1,1
31377,1,1,1,1
23860,1,1,1,1
33029,1,1,1,1
28366,0,0,0,0
27260,0,0,0,0
31861,1,1,1,1
5787,0,0,0,0
19168,1,1,1,1
10600,0,1,1,0
10429,1,1,1,1
26336,0,0,0,0
21361,1,1,1,1
31865,0,0,0,0
26118,1,1,1,1
8083,1,1,1,1
24607,1,1,1,1
23455,1,1,1,1
19299,1,1,1,1
26225,0,0,0,1
7160,1,1,1,1
33153,1,0,0,1
3764,1,1,1,1
30307,0,0,0,0
21360,0,0,0,0
29641,0,0,1,0
25939,1,1,1,1
33745,1,1,1,1
25145,0,0,0,0
29678,0,0,0,0
25669,0,0,0,0
7441,0,0,0,0
17305,1,0,1,1
33338,0,0,0,0
7246,0,0,0,0
3063,0,0,0,0
14282,0,0,0,0
19608,1,1,1,1
25157,0,0,0,0
11256,0,0,0,0
6202,0,0,0,0
14371,1,1,1,1
12605,0,0,0,0
12543,1,1,1,1
24529,0,0,0,0
19194,1,1,1,1
22521,1,1,1,1
4460,0,1,1,0
19697,1,1,1,1
33302,1,1,1,1
19049,1,0,1,1
4681,0,0,0,0
29333,0,0,0,0
834,0,0,0,0
20970,1,1,1,1
26985,0,0,0,0
118,1,1,1,1
18890,0,0,0,0
10939,1,1,1,1
39,0,0,0,0
28792,1,1,1,1
20032,1,1,1,1
24063,0,0,0,0
27150,0,0,0,0
9141,0,0,0,0
22577,0,0,0,0
33222,1,1,1,1
3158,0,0,0,0
32837,1,1,1,1
23248,0,0,0,0
11015,1,1,1,1
398,0,1,0,0
5831,1,1,1,1
15510,0,0,0,0
645,0,1,1,1
2106,1,1,0,1
5078,0,0,0,0
17252,0,0,0,0
2991,1,1,1,1
13602,0,0,0,0
2395,0,0,0,0
37,0,0,0,0
19489,0,1,0,0
968,0,0,0,0
10827,1,1,1,1
13457,0,0,0,0
27805,0,1,0,1
12383,1,1,1,1
24264,1,1,1,1
11191,1,1,1,1
4593,0,0,0,0
23531,0,0,0,0
2113,0,1,0,0
3607,1,1,1,1
15515,0,0,0,0
4327,1,1,1,1
30903,1,1,1,1
870,0,0,0,0
15509,1,1,1,1
13559,0,1,1,0
24358,1,1,1,1
15357,0,0,0,0
5639,1,1,1,1
16409,0,0,0,0
20475,0,1,0,0
20649,0,0,0,0
3585,1,1,1,1
22007,0,0,1,0
8550,0,0,0,0
23875,0,0,0,0
24493,1,0,1,1
26528,1,1,1,1
31594,0,0,0,0
33601,1,1,1,1
15785,1,1,1,1
12055,1,1,1,1
25607,0,0,0,0
18024,1,1,1,1
14380,1,1,1,1
14198,0,1,1,0
12002,1,1,1,1
11530,0,1,0,0
4202,1,1,1,1
24145,1,1,1,1
26410,0,1,0,0
19382,1,1,1,1
20279,0,0,0,0
3095,1,1,1,1
25809,0,0,0,0
24703,1,1,1,1
31810,1,1,1,1
18928,1,1,1,1
5605,0,0,0,0
15792,1,1,1,1
9011,1,0,1,1
10099,0,0,0,0
24883,0,0,0,0
24728,1,1,1,1
27401,1,0,0,1
26928,1,1,1,1
19429,1,1,1,1
25478,1,1,1,1
17057,0,0,0,0
19192,1,1,1,1
1172,1,1,1,1
9129,0,0,1,0
26491,1,1,1,1
33083,0,0,0,0
13137,0,0,0,0
7044,0,0,0,0
5280,0,0,0,0
11449,1,0,0,0
23211,0,0,0,0
13470,0,0,0,0
27849,1,1,1,1
7862,1,1,1,1
3188,0,0,0,0
22979,0,0,0,0
30375,1,1,1,1
15581,0,0,0,0
8439,1,1,1,1
4263,1,0,1,1
32431,1,1,1,1
9396,1,1,1,1
32669,1,1,1,1
6766,1,1,1,1
12915,0,0,0,0
5151,1,1,1,1
19578,1,1,1,1
25544,1,1,1,1
32414,0,1,1,1
22770,0,1,1,0
28911,1,1,1,1
30357,1,1,1,1
3768,1,1,1,1
21979,1,0,1,1
13165,1,0,1,0
15938,1,1,1,1
26919,0,0,0,0
13013,1,1,1,1
16149,0,1,0,0
32868,1,1,1,1
15759,1,1,1,1
4270,1,1,1,1
6253,0,0,0,0
16444,1,1,1,1
2510,0,0,0,0
21777,0,0,0,0
30611,0,1,1,0
30220,0,0,0,0
30235,1,1,1,1
18893,1,0,0,1
14309,1,1,1,1
19950,0,0,0,0
27104,1,1,1,1
32909,1,1,1,1
33289,0,0,0,0
15235,0,0,0,0
16268,1,1,1,1
8067,0,0,0,0
21537,1,1,1,1
24176,1,1,1,1
28441,1,1,1,1
16176,1,1,1,1
7195,1,1,1,1
7388,0,0,0,0
28920,0,0,0,0
21442,0,0,0,0
28907,1,1,1,1
9868,1,1,1,1
31225,0,0,0,0
1519,0,0,1,0
15395,0,0,0,0
17630,1,1,1,1
14917,1,1,1,1
27279,1,1,1,1
1205,1,1,1,1
14897,1,1,1,1
21205,0,0,0,0
15578,0,0,0,0
29060,1,1,1,1
17166,1,1,1,1
12050,0,0,0,0
9338,1,0,0,1
32178,1,1,1,1
25912,0,0,0,0
16256,0,0,0,0
18850,0,0,0,0
2730,1,0,1,1
28087,0,0,0,0
789,0,0,0,0
4509,1,1,1,1
2273,0,0,0,0
29742,0,1,1,0
11539,1,1,1,1
4249,1,0,0,1
5370,1,1,1,1
6801,0,0,0,0
8479,1,1,1,1
25057,1,1,1,1
9652,1,1,1,1
17000,1,1,1,1
18960,1,1,1,1
3852,1,1,1,1
20750,0,0,0,0
7897,0,0,0,0
17504,1,1,1,1
10146,0,0,0,0
26431,1,1,1,1
16592,0,0,0,0
14728,1,0,0,1
25655,0,0,0,0
16306,0,0,0,0
14674,1,1,1,1
3672,1,1,1,1
18656,1,1,1,1
20543,1,1,1,1
6791,0,0,0,0
23371,1,1,1,1
13894,0,0,0,0
2101,0,1,1,1
14367,0,0,1,0
31776,0,0,0,0
12037,0,0,1,0
31601,1,0,1,1
28385,0,1,1,1
23772,1,0,0,0
1573,1,1,1,1
31043,0,0,0,0
19579,1,1,1,1
10592,1,1,1,1
28325,0,0,0,0
12721,1,1,1,1
24014,1,1,1,1
7815,0,0,0,0
17270,0,1,1,0
25139,0,1,0,0
10653,1,0,0,1
22268,0,0,0,0
26559,1,1,1,1
6051,0,0,1,1
7390,0,0,0,0
6509,0,0,0,0
2902,0,0,0,0
15333,1,1,1,1
5097,1,1,1,1
27116,0,0,1,0
26351,0,0,0,0
25048,1,1,1,1
5857,1,1,1,1
6085,0,0,0,0
31596,1,1,1,1
19561,1,1,1,1
31702,0,1,0,0
30444,0,0,0,0
13966,1,1,1,1
20515,1,1,1,1
6227,1,1,1,1
10831,0,0,0,0
16587,0,0,0,0
14972,1,1,0,0
4587,1,1,1,1
19977,1,1,1,1
13998,0,1,1,0
7898,1,1,1,1
2404,0,0,0,0
4121,0,0,0,0
27136,0,0,0,0
8609,1,0,1,1
33137,0,0,0,0
33408,1,1,1,1
26021,0,0,0,0
1883,0,1,1,1
31896,0,1,1,0
30491,1,1,1,1
28612,1,1,1,1
15303,0,0,0,0
5155,1,1,1,1
15432,0,0,0,0
33714,1,1,1,1
27613,0,0,0,0
10484,1,1,1,1
30143,0,0,0,0
9110,1,1,1,1
31649,0,0,0,0
8983,0,0,0,0
11930,1,0,0,1
18094,1,1,1,1
28582,0,0,0,0
28803,1,1,1,1
20903,0,1,1,0
25134,0,0,0,0
809,0,0,0,0
32528,1,1,1,1
25472,1,1,1,1
16200,0,0,1,0
20932,1,1,1,1
15596,1,1,1,1
24839,0,0,0,0
18165,0,0,0,0
16765,1,1,1,1
22857,1,1,1,1
16255,0,0,0,0
14658,1,1,1,1
23283,1,1,1,1
553,0,0,0,0
21154,0,0,0,0
11984,1,1,1,1
12539,0,0,0,0
4464,0,0,0,0
17341,0,0,0,0
15258,0,0,0,0
22870,0,0,0,0
10675,0,0,1,0
4354,1,1,1,1
23626,0,1,0,0
18050,1,1,1,1
20364,0,0,0,0
11020,1,1,1,1
13562,1,1,1,1
32264,1,1,1,1
16260,0,0,1,0
19807,0,1,1,0
27243,0,0,0,0
14048,1,1,1,1
7809,0,0,0,0
27814,1,1,1,1
15552,1,1,1,1
28701,1,1,1,1
18132,0,0,0,0
3762,0,0,0,0
11443,1,1,1,1
28944,1,1,1,1
32773,0,0,0,0
1611,1,1,1,1
2308,0,0,0,0
9272,0,1,1,0
14683,1,0,1,1
24726,1,1,1,1
441,1,1,1,1
13216,0,0,0,0
5569,1,1,1,1
18735,1,1,1,1
24771,1,0,0,0
29184,0,0,0,0
11885,1,1,1,1
30255,1,1,1,1
10371,0,0,0,0
22018,0,0,0,0
13566,0,0,0,0
31441,0,1,1,0
32507,0,0,0,0
8013,0,0,0,0
25513,0,0,0,0
23730,0,0,0,0
11790,0,1,1,0
31847,1,0,1,1
2209,0,0,0,0
3868,0,0,0,0
18170,0,0,0,0
25135,1,1,1,1
26209,0,0,0,0
32364,1,1,1,1
28714,1,1,1,1
508,1,0,1,1
23250,0,0,0,0
567,0,0,0,0
19224,0,0,0,0
25561,1,1,1,1
14117,1,1,1,1
3529,1,1,1,1
12166,0,0,0,0
6410,0,0,0,0
5731,1,1,1,1
13393,1,1,1,1
10792,1,1,1,1
15136,0,0,0,0
20852,0,0,0,0
32411,1,1,1,1
2255,0,0,0,0
25933,0,1,1,0
11555,0,0,0,0
9947,0,0,0,0
32588,0,1,1,0
9718,0,0,0,0
22026,0,1,1,0
18236,0,0,0,0
8081,0,0,0,0
8267,1,1,1,0
8911,1,1,1,1
18660,1,1,1,1
29920,1,1,1,1
9705,1,1,1,1
23828,1,1,1,1
22796,1,1,1,1
12358,1,1,1,1
10538,0,0,0,0
15558,1,0,0,1
14147,1,1,1,1
27037,1,1,1,1
20028,0,0,0,0
17231,1,1,1,1
26692,1,1,1,1
11073,0,1,1,0
11467,0,0,0,0
32572,0,0,1,0
14587,0,0,0,0
20399,1,1,1,1
3589,0,1,1,0
7412,0,0,1,1
33259,0,0,0,0
27229,0,0,1,0
16720,1,1,1,1
16830,0,0,0,0
24559,0,0,0,0
23966,1,1,1,1
21892,0,1,0,0
29536,1,1,1,1
13497,0,0,0,0
32677,1,1,1,1
32994,0,0,0,0
33366,1,1,1,1
16519,1,0,0,1
22538,0,0,0,0
29643,0,1,0,0
18945,0,0,0,0
23509,1,1,1,1
13173,1,1,1,1
31604,1,1,1,1
17223,1,0,1,1
2231,1,1,1,1
28686,0,0,0,0
2709,1,1,1,1
33062,0,0,0,0
16664,0,0,0,0
29915,1,0,1,0
3518,0,0,0,0
10410,0,1,0,1
27310,0,0,0,1
32710,1,1,1,1
8828,1,1,1,1
17972,1,1,1,1
14288,1,1,1,1
3297,1,1,1,1
29507,0,0,1,0
28072,1,1,1,1
11668,0,0,0,0
11119,0,1,0,0
31362,0,0,0,0
1306,0,0,0,0
6859,0,0,0,0
25321,1,1,1,1
24965,1,0,1,1
6571,0,1,1,1
31634,1,1,1,1
26676,0,0,1,0
16511,0,0,0,0
29627,0,0,0,0
4598,1,1,1,1
18855,1,1,1,1
32409,0,0,0,0
19026,1,1,1,1
11786,1,0,1,1
9281,1,1,1,1
16063,0,0,0,0
18911,1,1,1,1
8373,0,0,0,0
14991,0,0,0,0
17591,1,1,1,1
7024,1,1,1,0
23523,1,1,1,1
15304,0,0,0,0
21837,0,0,0,0
24019,1,1,1,1
11168,0,0,0,0
2252,1,0,1,1
25318,1,1,1,1
31953,1,1,1,1
1970,0,0,0,1
31632,0,0,0,0
9441,0,0,0,0
5510,1,1,1,1
11452,0,0,0,0
9374,0,0,0,0
25269,0,0,0,0
14490,1,1,1,1
23906,1,1,1,1
7205,1,1,1,1
6675,1,1,1,1
9927,0,0,0,0
29168,1,1,1,1
19452,1,1,1,1
26993,0,1,0,0
12830,0,0,0,0
21831,1,1,1,1
31739,1,1,0,1
31512,0,0,0,0
2608,1,1,1,1
21240,1,1,1,1
20405,1,1,1,1
24958,0,0,0,0
11105,0,0,0,0
8201,0,0,0,0
30981,0,0,0,0
3079,1,1,1,1
8502,0,1,1,0
6379,1,1,1,1
481,0,0,0,0
17564,1,1,1,1
28830,1,1,1,1
569,0,0,0,0
12031,0,0,0,0
3886,1,1,1,1
11566,0,1,0,0
31394,0,1,1,0
11784,0,1,1,1
22228,0,0,0,0
21174,0,0,0,0
32598,1,1,1,1
28380,0,0,0,0
18938,0,0,0,0
31679,0,0,0,0
31250,0,0,0,0
12819,1,1,1,0
16528,0,0,0,0
2061,1,0,1,1
17550,0,0,0,0
11909,1,1,1,1
20772,1,1,1,1
23681,0,0,0,0
28730,0,0,0,0
22544,1,1,1,1
6973,1,1,1,1
30248,0,1,0,0
11139,1,1,0,1
6562,1,1,1,1
11838,1,1,1,1
2604,1,1,1,1
25476,1,1,1,1
31075,0,0,0,0
8094,0,0,0,0
13093,1,1,1,1
69,0,0,0,0
14355,0,0,0,0
7947,0,0,0,0
11674,0,0,0,0
23103,1,1,1,1
17212,0,0,0,0
21506,1,1,1,1
13113,0,0,0,0
20413,1,1,1,1
4726,0,0,0,0
1549,0,1,1,0
15425,1,1,1,1
9401,1,1,1,0
2972,0,0,0,0
9153,0,0,0,0
14044,1,1,1,1
7485,0,0,0,0
14920,0,0,0,0
16390,1,1,1,1
32937,1,1,1,1
22605,0,0,1,0
28440,0,0,0,0
17909,0,0,0,0
16068,0,1,0,0
12827,0,0,0,0
32943,0,0,0,0
15227,1,1,1,1
12182,1,0,0,1
13198,1,1,1,1
32643,0,0,0,0
3789,0,0,0,0
31378,1,1,1,1
28986,0,0,0,0
7571,0,0,0,0
25701,1,1,1,1
15497,0,1,1,0
12672,1,1,1,1
8441,0,0,0,0
4687,0,0,0,0
7542,0,0,0,0
14150,0,0,1,0
9752,0,0,0,0
21322,0,0,0,0
31930,1,1,1,1
26939,0,0,0,0
13950,0,0,0,0
6457,1,1,1,1
18975,0,0,0,0
31373,1,0,0,1
518,1,0,1,1
27919,0,0,0,0
21150,1,1,1,1
19748,0,0,0,0
28641,1,1,1,1
15764,1,1,1,1
7764,0,0,0,0
1980,1,1,1,1
32989,0,0,0,0
27299,1,1,1,1
4449,1,1,1,1
717,1,1,1,0
3217,0,0,0,0
29802,1,1,1,1
22534,0,0,0,0
31332,1,1,1,1
31827,1,1,1,1
9151,1,1,1,1
10915,1,1,1,1
21460,0,0,0,0
31555,0,0,0,0
7495,0,0,0,0
12671,0,0,0,0
792,0,0,0,0
14430,1,1,1,1
27007,0,1,1,0
12823,1,1,1,1
24959,0,0,0,0
7172,0,1,1,0
4827,1,1,1,1
6430,0,0,0,0
13304,0,0,1,1
17756,1,1,1,0
11366,0,0,0,0
13833,1,1,1,1
2435,1,1,1,1
33727,1,1,1,1
8533,0,0,0,0
21475,0,0,1,0
24519,1,1,1,1
26556,1,1,1,1
17668,1,1,1,0
6468,1,1,1,1
5878,0,1,0,0
21221,1,0,1,1
1731,1,1,1,1
27152,0,0,0,0
12557,0,0,0,0
8118,1,1,1,1
16994,0,0,0,0
10100,1,1,1,1
27468,0,0,0,0
1133,0,0,0,0
4381,1,0,0,0
7618,0,0,0,0
22593,1,1,1,1
11170,0,0,0,0
16928,1,0,1,1
1279,1,1,1,1
12356,0,0,0,0
14976,0,0,0,0
32882,1,1,1,1
3845,1,1,1,1
10425,0,0,0,0
17654,1,1,1,1
7510,0,0,0,0
17416,0,0,0,0
8525,1,0,1,1
8360,0,1,1,1
7460,1,1,1,1
4080,0,1,0,0
21255,0,0,0,0
6839,1,1,1,1
17969,1,1,1,1
2751,0,0,0,0
9183,0,0,0,0
26894,1,1,1,1
5342,1,1,1,1
28023,1,0,1,1
15641,0,0,0,0
885,0,0,0,0
33067,0,0,1,0
33466,0,0,0,0
457,0,0,0,0
13797,0,0,0,0
30411,1,1,1,1
33139,0,0,0,0
15455,0,0,0,0
32944,0,0,0,0
27202,1,1,1,1
16711,0,0,0,0
6452,0,0,0,0
23367,1,1,1,1
20628,1,0,1,1
24898,0,0,0,0
6924,1,1,1,1
16638,1,1,1,1
31764,1,1,1,1
10466,0,0,0,0
9099,0,0,0,0
2208,0,0,0,0
21566,0,0,0,0
15461,1,0,1,1
30914,0,1,1,0
16558,1,1,1,1
11856,0,0,0,0
32240,1,1,1,1
19610,1,1,1,1
11194,0,0,0,0
10993,0,0,0,0
21048,0,0,0,0
28118,1,1,1,1
19279,0,0,0,0
19627,1,1,1,1
28588,0,0,0,0
4160,0,0,0,0
8515,1,0,0,1
8639,1,1,1,1
14366,1,1,1,1
8543,1,1,1,1
25990,1,1,1,1
6375,1,1,1,1
9665,1,1,1,1
10171,1,1,1,1
14278,0,0,0,0
24680,1,1,1,1
31343,0,0,0,0
15765,0,0,0,0
33164,0,0,1,0
23938,1,0,1,1
32615,0,0,0,0
772,0,0,0,0
30206,1,0,1,1
3697,0,1,1,1
15650,1,0,0,0
29491,0,1,1,0
23694,1,1,1,1
6993,1,1,1,1
7154,1,1,1,1
25195,1,1,1,1
17085,1,1,1,1
17114,1,1,1,1
5244,0,0,0,0
30185,1,1,1,1
31859,0,0,0,0
17059,1,1,1,1
24622,1,1,1,1
7642,0,0,0,0
18711,0,0,0,0
15527,1,1,1,1
14988,1,1,1,1
18907,0,0,0,0
25064,1,1,1,1
9588,1,1,1,1
13125,0,1,1,0
28114,1,1,1,1
18308,1,1,1,1
22250,1,1,1,1
24141,0,0,0,0
2710,1,1,1,1
27603,1,1,1,1
22249,0,0,0,0
2426,1,1,1,1
17798,0,0,0,0
29606,0,0,0,0
25367,0,0,0,0
15200,1,1,1,1
27476,0,0,0,0
1565,0,0,0,0
25047,1,1,1,1
8136,1,0,0,0
10896,0,0,0,0
11842,0,1,1,0
32867,1,1,1,1
18043,1,1,1,1
33041,1,1,1,1
11470,0,0,0,0
1577,0,0,0,0
29531,1,1,1,1
25024,0,1,1,0
1898,0,0,1,0
32285,1,1,1,1
24881,0,0,0,0
30113,0,0,0,0
11326,0,0,0,0
12391,1,1,1,1
22874,1,1,1,1
890,0,0,0,0
33719,1,1,1,1
19667,1,1,1,1
22031,1,1,1,1
31694,0,0,1,0
29366,0,0,0,0
15383,0,0,0,0
23969,1,1,1,0
25129,0,0,0,0
8221,1,1,1,1
31733,0,0,0,0
15340,1,1,1,1
18107,0,1,0,0
27161,0,0,0,0
8153,1,0,1,1
17551,0,0,0,0
25202,0,0,1,0
24170,0,0,0,0
24457,1,1,1,1
7318,0,0,1,1
31304,1,0,1,1
27325,1,1,1,1
1355,0,1,1,0
31215,1,1,1,1
18263,0,0,0,0
10143,1,1,1,1
49,0,0,0,0
12641,0,0,0,0
9965,0,1,1,0
6015,1,1,1,1
32774,0,1,0,0
9998,1,1,1,1
16043,1,1,1,1
14158,1,1,1,1
14861,1,1,0,1
28925,1,1,1,1
6099,0,0,0,0
10766,1,0,1,1
31829,0,0,0,0
1125,0,0,0,0
276,0,0,0,0
33585,1,0,0,0
4529,0,0,0,0
4479,1,1,1,1
19071,1,1,1,1
19529,0,0,0,0
30593,1,1,1,1
1150,0,0,1,0
14793,0,0,0,0
22808,0,0,0,0
24704,0,1,1,0
5166,0,0,0,0
32254,1,1,1,1
2286,0,0,0,0
25022,1,1,1,1
653,1,1,1,1
24127,0,1,1,0
9680,1,1,1,1
23568,0,0,0,0
13980,1,1,1,1
21604,0,1,1,0
30963,0,0,0,0
8621,1,1,1,1
7287,0,0,0,0
15928,0,0,0,0
31363,0,0,0,0
26088,1,1,1,1
26297,1,0,1,1
27872,1,1,1,1
5229,1,1,1,0
28053,1,1,1,1
28987,1,1,1,1
20718,1,1,1,1
26568,0,0,0,0
12372,0,0,0,0
4571,1,1,1,1
658,1,1,1,1
31528,0,1,0,0
3626,1,1,1,1
1849,0,0,0,0
16491,1,1,1,1
17261,1,0,1,1
11653,1,1,1,1
21981,1,1,1,1
28161,1,1,1,1
33541,1,1,1,1
32445,1,1,1,1
1158,0,0,0,0
20567,1,1,1,1
5700,1,0,1,1
25470,1,1,1,1
14001,1,1,1,1
12733,0,0,0,0
4820,0,0,0,0
14944,0,0,0,0
15399,0,0,0,0
30344,1,1,1,1
31480,1,1,1,1
2073,1,1,1,1
21662,0,1,1,0
30102,1,1,1,1
10683,0,1,1,0
8529,1,1,1,1
5162,1,1,1,1
32429,1,1,1,1
17678,0,0,0,0
7609,1,1,1,1
8078,0,0,0,0
14361,0,0,0,0
19567,0,0,0,0
224,1,1,1,1
5583,1,1,1,1
21764,1,1,1,1
2690,1,1,1,1
16758,1,0,1,1
20044,1,1,1,1
1199,0,1,0,0
11893,1,1,1,1
11101,1,1,1,1
30370,1,1,1,1
5117,1,1,1,1
27746,1,1,1,1
12578,0,0,0,0
19866,0,0,0,1
17257,0,0,0,0
23016,0,0,0,0
33143,1,1,1,1
17034,0,0,0,0
31090,0,1,1,0
32102,0,0,0,0
3354,1,1,1,1
26048,1,1,1,1
15410,0,0,0,0
31016,0,0,0,0
7423,1,1,1,1
9625,1,1,1,1
22697,0,0,0,0
25991,0,0,0,0
32112,0,0,0,0
945,1,1,1,1
31622,1,0,1,1
15592,1,1,1,1
25811,1,1,1,1
18762,0,0,0,0
11093,0,1,0,0
29946,1,1,1,1
12341,1,1,1,1
8651,1,1,1,1
13072,0,0,0,0
11706,0,0,0,0
12012,1,1,1,1
18217,0,0,1,0
17877,0,0,0,0
33008,0,0,0,0
24684,0,0,0,0
19145,0,1,1,1
18580,0,0,0,0
28914,1,1,1,1
22329,1,1,1,1
25525,0,0,0,0
12898,0,0,0,0
14122,1,1,1,1
4993,1,1,1,1
8653,0,0,0,0
31148,0,1,1,1
33082,1,1,1,0
6610,0,0,0,0
451,1,1,1,1
20981,0,1,1,0
27296,1,1,1,1
21422,1,1,1,1
9579,0,0,0,0
32688,1,1,1,1
18778,1,1,1,1
19280,0,0,0,0
4732,0,0,0,0
15339,1,1,1,1
29593,0,0,0,0
14440,0,0,0,0
1010,1,1,1,1
